,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0,0,0,0,1,1,25,15,0,0,0,0
1,0,0,0,2,2,9,10,0,0,0,0
2,0,0,0,6,5,29,39,0,0,0,0
3,0,0,0,2,5,4,26,0,0,0,0
4,0,0,0,3,1,27,18,0,0,0,0
5,0,0,0,21,11,5,27,0,0,0,0
6,0,0,0,4,10,26,14,0,0,0,0
7,0,0,0,3,3,17,30,0,0,0,0
8,0,0,0,14,6,3,39,0,0,0,0
9,0,0,0,11,10,21,4,0,0,0,0
10,0,0,0,1,0,9,16,2,0,0,0
11,0,0,0,11,0,41,1,9,0,0,0
12,0,0,0,24,0,27,1,9,0,0,0
13,0,0,0,2,0,39,2,2,0,0,0
14,0,0,0,7,0,10,9,2,0,0,0
15,0,0,0,3,0,6,10,2,0,0,0
16,0,0,0,2,0,18,10,30,0,0,0
17,0,0,0,4,0,9,3,10,0,0,0
18,0,0,0,2,0,12,3,3,0,0,0
19,0,0,0,7,0,8,14,1,0,0,0
20,0,10,4,7,1,0,7,30,14,0,0
21,0,1,8,4,4,0,1,66,1,0,0
22,0,2,14,3,2,0,1,31,4,0,0
23,0,13,5,1,5,0,4,3,17,0,0
24,0,2,7,8,6,0,1,15,16,0,0
25,0,8,29,1,12,0,19,20,10,0,0
26,0,1,2,2,2,0,28,19,1,0,0
27,0,5,9,2,2,0,15,23,6,0,0
28,0,4,6,6,5,0,15,31,7,0,0
29,0,7,17,19,3,0,8,50,7,0,0
30,0,2,0,0,2,0,32,22,10,0,0
31,0,1,0,0,5,0,13,32,5,0,0
32,0,2,0,0,4,0,30,3,5,0,0
33,0,1,0,0,3,0,4,4,11,0,0
34,0,3,0,0,7,0,20,9,2,0,0
35,0,5,0,0,15,0,21,5,9,0,0
36,0,4,0,0,1,0,11,8,1,0,0
37,0,5,0,0,1,0,9,1,9,0,0
38,0,2,0,0,4,0,19,9,1,0,0
39,0,2,0,0,2,0,25,5,5,0,0
40,0,3,14,12,3,0,38,0,0,0,0
41,0,1,20,54,2,0,5,0,0,0,0
42,0,3,32,16,4,0,8,0,0,0,0
43,0,1,10,22,5,0,29,0,0,0,0
44,0,3,3,14,1,0,20,0,0,0,0
45,0,5,14,7,5,0,8,0,0,0,0
46,0,13,32,18,14,0,6,0,0,0,0
47,0,3,29,27,5,0,8,0,0,0,0
48,0,2,18,39,5,0,10,0,0,0,0
49,0,7,27,24,3,0,25,0,0,0,0
50,0,0,0,0,11,6,13,9,0,0,0
51,0,0,0,0,6,34,27,1,0,0,0
52,0,0,0,0,7,7,35,11,0,0,0
53,0,0,0,0,1,47,36,1,0,0,0
54,0,0,0,0,1,5,25,32,0,0,0
55,0,0,0,0,1,7,14,1,0,0,0
56,0,0,0,0,2,5,19,3,0,0,0
57,0,0,0,0,1,7,19,22,0,0,0
58,0,0,0,0,1,19,11,15,0,0,0
59,0,0,0,0,3,53,9,8,0,0,0
60,0,0,0,0,0,2,69,0,0,0,0
61,0,0,0,0,0,3,29,0,0,0,0
62,0,0,0,0,0,11,36,0,0,0,0
63,0,0,0,0,0,3,7,0,0,0,0
64,0,0,0,0,0,7,13,0,0,0,0
65,0,0,0,0,0,4,4,0,0,0,0
66,0,0,0,0,0,4,45,0,0,0,0
67,0,0,0,0,0,16,36,0,0,0,0
68,0,0,0,0,0,6,14,0,0,0,0
69,0,0,0,0,0,9,16,0,0,0,0
70,0,9,0,17,0,32,43,0,0,3,0
71,0,8,0,3,0,2,29,0,0,5,0
72,0,8,0,6,0,6,11,0,0,4,0
73,0,21,0,2,0,4,23,0,0,3,0
74,0,1,0,5,0,8,25,0,0,13,0
75,0,9,0,4,0,15,3,0,0,6,0
76,0,1,0,4,0,14,56,0,0,2,0
77,0,5,0,13,0,4,10,0,0,14,0
78,0,17,0,9,0,14,22,0,0,2,0
79,0,10,0,5,0,6,3,0,0,8,0
80,0,0,0,6,0,10,34,35,0,0,0
81,0,0,0,10,0,7,9,21,0,0,0
82,0,0,0,40,0,8,36,37,0,0,0
83,0,0,0,12,0,18,18,36,0,0,0
84,0,0,0,29,0,9,5,13,0,0,0
85,0,0,0,22,0,26,23,10,0,0,0
86,0,0,0,24,0,12,48,49,0,0,0
87,0,0,0,37,0,16,25,22,0,0,0
88,0,0,0,59,0,5,1,22,0,0,0
89,0,0,0,19,0,23,29,14,0,0,0
90,0,0,13,0,0,9,4,4,0,0,0
91,0,0,32,0,0,9,2,18,0,0,0
92,0,0,2,0,0,6,3,21,0,0,0
93,0,0,16,0,0,28,15,6,0,0,0
94,0,0,11,0,0,16,7,1,0,0,0
95,0,0,4,0,0,27,14,12,0,0,0
96,0,0,3,0,0,47,10,1,0,0,0
97,0,0,4,0,0,7,15,4,0,0,0
98,0,0,8,0,0,10,4,5,0,0,0
99,0,0,8,0,0,3,3,8,0,0,0
100,0,0,0,10,2,0,63,51,0,0,0
101,0,0,0,2,12,0,7,26,0,0,0
102,0,0,0,2,2,0,13,14,0,0,0
103,0,0,0,4,3,0,3,17,0,0,0
104,0,0,0,2,22,0,23,65,0,0,0
105,0,0,0,10,4,0,3,17,0,0,0
106,0,0,0,9,10,0,7,19,0,0,0
107,0,0,0,12,6,0,4,35,0,0,0
108,0,0,0,6,21,0,24,34,0,0,0
109,0,0,0,21,16,0,12,47,0,0,0
110,0,0,10,20,0,3,0,8,4,0,0
111,0,0,16,23,0,22,0,3,19,0,0
112,0,0,86,19,0,7,0,9,2,0,0
113,0,0,35,32,0,1,0,2,3,0,0
114,0,0,51,22,0,9,0,2,5,0,0
115,0,0,32,8,0,7,0,10,5,0,0
116,0,0,94,10,0,13,0,5,5,0,0
117,0,0,105,24,0,9,0,10,3,0,0
118,0,0,76,28,0,18,0,3,1,0,0
119,0,0,69,10,0,36,0,20,14,0,0
120,0,0,0,30,9,5,0,0,0,0,0
121,0,0,0,10,11,12,0,0,0,0,0
122,0,0,0,12,22,2,0,0,0,0,0
123,0,0,0,7,26,20,0,0,0,0,0
124,0,0,0,3,5,15,0,0,0,0,0
125,0,0,0,6,20,24,0,0,0,0,0
126,0,0,0,11,6,3,0,0,0,0,0
127,0,0,0,6,10,26,0,0,0,0,0
128,0,0,0,13,2,8,0,0,0,0,0
129,0,0,0,4,2,9,0,0,0,0,0
130,0,19,0,16,0,17,0,95,0,0,0
131,0,14,0,17,0,6,0,94,0,0,0
132,0,9,0,14,0,3,0,32,0,0,0
133,0,23,0,14,0,1,0,27,0,0,0
134,0,29,0,5,0,2,0,54,0,0,0
135,0,21,0,40,0,11,0,48,0,0,0
136,0,11,0,28,0,6,0,64,0,0,0
137,0,36,0,8,0,5,0,55,0,0,0
138,0,18,0,35,0,4,0,25,0,0,0
