,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0,7,6,5,4,3,3,2,2,2,2,2
1,7,6,4,4,2,2,2,2,2,2,2
2,7,6,5,3,3,4,2,2,2,2,2
3,7,6,4,4,3,3,2,2,2,2,2
4,7,6,4,4,2,3,2,2,2,2,2
5,7,6,4,4,3,3,2,2,2,2,2
6,7,6,4,4,3,3,2,2,2,2,2
7,7,6,4,3,3,3,2,2,2,2,2
8,7,6,5,4,2,3,2,2,2,2,2
9,7,6,5,4,3,3,2,2,2,2,2
10,5,6,6,4,3,3,2,2,2,2,2
11,5,6,7,3,3,3,2,2,2,2,2
12,5,6,4,4,3,3,2,2,2,2,2
13,5,6,5,3,3,3,2,2,2,2,2
14,5,6,4,4,3,4,2,2,2,2,2
15,5,6,5,4,3,3,2,2,2,2,2
16,5,6,6,4,3,3,2,2,2,2,2
17,5,6,5,4,3,3,2,2,2,2,2
18,5,6,6,4,2,3,2,2,2,2,2
19,5,6,6,4,2,3,2,2,2,2,2
20,7,7,6,3,3,3,2,2,2,2,2
21,7,7,4,3,3,3,2,2,2,2,2
22,7,7,5,4,3,3,2,2,2,2,2
23,7,7,5,3,3,3,2,2,2,2,2
24,7,7,5,4,3,3,2,2,2,2,2
25,7,7,6,3,3,3,2,2,2,2,2
26,7,7,5,3,3,3,2,2,2,2,2
27,7,7,5,3,3,3,2,3,2,2,2
28,7,7,5,4,3,3,2,2,2,2,2
29,7,7,6,3,3,3,2,2,2,2,2
30,6,6,4,3,2,2,2,2,2,2,2
31,6,6,4,4,2,3,2,2,2,2,2
32,6,6,4,3,2,2,2,2,2,2,2
33,6,6,4,4,2,3,2,2,2,2,2
34,6,6,4,3,2,4,2,2,2,2,2
35,6,6,4,4,2,2,2,2,2,2,2
36,6,6,4,3,2,3,2,2,2,2,2
37,6,6,4,3,2,2,2,2,2,2,2
38,6,6,4,4,3,2,2,2,2,2,2
