,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0,0,inf,41.0,inf,88.0,inf,inf,inf,171.0,219.0,234
1,0,inf,inf,inf,inf,inf,inf,inf,171.0,219.0,234
2,0,inf,41.0,inf,inf,inf,inf,inf,171.0,219.0,234
3,0,inf,41.0,inf,inf,inf,inf,inf,171.0,219.0,234
4,0,inf,41.0,inf,inf,inf,inf,inf,171.0,219.0,234
5,0,inf,inf,inf,inf,inf,inf,inf,171.0,219.0,234
6,0,inf,inf,inf,inf,inf,148.0,inf,171.0,219.0,234
7,0,inf,inf,inf,inf,inf,149.0,inf,171.0,219.0,234
8,0,inf,41.0,inf,inf,inf,inf,inf,171.0,219.0,234
9,0,inf,41.0,inf,inf,inf,inf,inf,171.0,219.0,234
10,0,inf,inf,inf,inf,inf,inf,163.0,167.0,220.0,234
11,0,27.0,inf,inf,inf,inf,inf,163.0,inf,220.0,234
12,0,inf,inf,inf,inf,inf,inf,163.0,inf,220.0,234
13,0,inf,inf,inf,inf,inf,148.0,inf,172.0,220.0,234
14,0,inf,inf,inf,inf,inf,inf,inf,172.0,220.0,234
15,0,inf,43.0,inf,inf,inf,inf,163.0,inf,220.0,234
16,0,inf,inf,68.0,inf,inf,inf,163.0,inf,220.0,234
17,0,inf,inf,inf,inf,inf,inf,163.0,inf,220.0,234
18,0,27.0,inf,inf,inf,inf,inf,inf,171.0,220.0,234
19,0,27.0,43.0,inf,inf,inf,inf,inf,inf,220.0,234
20,0,inf,39.0,inf,inf,inf,149.0,inf,163.0,220.0,234
21,0,inf,39.0,76.0,inf,inf,inf,inf,inf,217.0,234
22,0,inf,39.0,inf,inf,inf,inf,159.0,inf,217.0,234
23,0,inf,39.0,inf,inf,inf,inf,inf,171.0,217.0,234
24,0,inf,39.0,inf,inf,inf,148.0,inf,163.0,220.0,234
25,0,inf,39.0,inf,inf,inf,inf,160.0,inf,220.0,234
26,0,29.0,39.0,inf,inf,inf,inf,inf,inf,220.0,234
27,0,inf,39.0,inf,inf,inf,inf,160.0,inf,217.0,234
28,0,inf,39.0,64.0,inf,inf,inf,159.0,172.0,220.0,234
29,0,29.0,39.0,76.0,inf,inf,inf,160.0,inf,217.0,234
30,0,inf,inf,inf,inf,inf,inf,inf,163.0,220.0,234
31,0,inf,39.0,inf,inf,inf,inf,164.0,inf,220.0,234
32,0,inf,39.0,inf,88.0,inf,inf,160.0,inf,221.0,234
33,0,inf,inf,inf,inf,inf,inf,inf,inf,220.0,234
34,0,inf,inf,inf,inf,inf,inf,167.0,inf,220.0,234
35,0,inf,39.0,inf,inf,104.0,inf,inf,inf,220.0,234
36,0,inf,inf,inf,inf,inf,inf,160.0,163.0,219.0,234
37,0,inf,39.0,inf,88.0,inf,inf,inf,165.0,219.0,234
38,0,inf,39.0,inf,88.0,inf,inf,inf,inf,221.0,234
39,0,inf,inf,inf,86.0,inf,inf,163.0,inf,221.0,234
40,0,28.0,inf,inf,86.0,inf,148.0,160.0,inf,219.0,234
41,0,28.0,45.0,64.0,86.0,inf,inf,159.0,inf,222.0,234
42,0,28.0,inf,inf,86.0,inf,inf,inf,inf,220.0,234
43,0,inf,45.0,inf,86.0,inf,inf,inf,inf,219.0,234
44,0,28.0,45.0,inf,86.0,inf,inf,inf,inf,219.0,234
45,0,28.0,45.0,inf,86.0,inf,149.0,inf,inf,220.0,234
46,0,28.0,43.0,inf,86.0,inf,inf,inf,165.0,222.0,234
47,0,28.0,45.0,inf,86.0,inf,inf,inf,inf,219.0,234
48,0,inf,inf,inf,86.0,inf,inf,160.0,inf,219.0,234
49,0,28.0,45.0,64.0,86.0,inf,inf,inf,inf,219.0,234
50,0,inf,45.0,inf,inf,inf,inf,160.0,167.0,223.0,234
51,0,inf,inf,inf,inf,inf,inf,inf,165.0,219.0,234
52,0,inf,inf,inf,inf,inf,inf,160.0,inf,219.0,234
53,0,inf,inf,inf,inf,inf,inf,inf,inf,219.0,234
54,0,inf,inf,inf,inf,inf,inf,160.0,inf,223.0,234
55,0,inf,inf,inf,inf,inf,inf,inf,167.0,219.0,234
56,0,inf,inf,inf,inf,inf,inf,160.0,inf,220.0,234
57,0,inf,inf,inf,inf,inf,149.0,167.0,167.0,223.0,234
58,0,inf,inf,inf,inf,inf,inf,inf,inf,228.0,234
59,0,29.0,inf,inf,inf,inf,inf,160.0,165.0,220.0,234
60,0,inf,inf,inf,inf,inf,inf,inf,inf,219.0,234
61,0,inf,inf,inf,inf,inf,inf,inf,171.0,219.0,234
62,0,inf,inf,inf,inf,inf,inf,inf,inf,219.0,234
63,0,inf,39.0,inf,inf,inf,inf,inf,inf,221.0,234
64,0,inf,inf,inf,inf,inf,inf,inf,inf,221.0,234
65,0,inf,inf,74.0,inf,inf,inf,inf,171.0,219.0,234
66,0,inf,inf,inf,inf,inf,inf,inf,inf,222.0,234
67,0,inf,inf,inf,inf,inf,inf,inf,inf,220.0,234
68,0,inf,inf,inf,inf,inf,inf,inf,inf,219.0,234
69,0,inf,inf,74.0,inf,inf,inf,inf,165.0,220.0,234
70,0,26.0,42.0,inf,inf,inf,inf,inf,163.0,217.0,234
71,0,26.0,inf,inf,inf,inf,149.0,164.0,163.0,217.0,234
72,0,inf,42.0,inf,89.0,inf,149.0,159.0,163.0,223.0,234
73,0,inf,42.0,inf,89.0,inf,148.0,inf,163.0,217.0,234
74,0,26.0,inf,inf,inf,inf,inf,inf,163.0,228.0,234
75,0,26.0,42.0,76.0,inf,inf,149.0,inf,163.0,223.0,234
76,0,inf,inf,inf,inf,inf,148.0,inf,163.0,220.0,234
77,0,26.0,42.0,inf,inf,inf,inf,inf,163.0,220.0,234
78,0,26.0,inf,inf,inf,inf,inf,inf,163.0,223.0,234
79,0,inf,42.0,inf,inf,inf,inf,inf,163.0,223.0,234
80,0,inf,inf,inf,inf,inf,148.0,inf,inf,219.0,234
81,0,inf,inf,inf,inf,inf,149.0,inf,inf,219.0,234
82,0,inf,inf,inf,inf,inf,inf,160.0,169.0,219.0,234
83,0,inf,inf,inf,inf,inf,inf,inf,inf,222.0,234
84,0,inf,inf,inf,inf,inf,inf,160.0,171.0,222.0,234
85,0,inf,inf,inf,88.0,inf,inf,inf,171.0,220.0,234
86,0,29.0,inf,inf,inf,inf,inf,inf,inf,223.0,234
87,0,inf,inf,inf,inf,inf,148.0,inf,171.0,219.0,234
88,0,inf,inf,inf,inf,inf,inf,inf,inf,219.0,234
89,0,inf,inf,inf,inf,inf,inf,inf,inf,219.0,234
